,Year,Country,Region,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social support,Family,Health,Freedom,Generosity,Trust (Government Corruption),Perceptions of corruption
794,2020,United Kingdom,Western Europe,13,7.164500237,,0.93668282,,72.30160522,0.834743679,0.263732493,,0.435915917
795,2020,Israel,Middle East and North Africa,14,7.128600121,,0.913571239,,73.20025635,0.747580588,0.10259372,,0.78085506
796,2020,Costa Rica,Latin America and Caribbean,15,7.121399879,,0.901545942,,71.29985046,0.934738934,-0.10242971,,0.786332428
797,2020,Ireland,Western Europe,16,7.093699932,,0.942081571,,72.30078888,0.886982977,0.145784974,,0.357184172
798,2020,Germany,Western Europe,17,7.075799942,,0.898874462,,72.20201874,0.867371082,0.080179386,,0.456422031
799,2020,United States,North America and ANZ,18,6.939599991,,0.914219022,,68.29949951,0.842619538,0.149891734,,0.699715316
800,2020,Czech Republic,Central and Eastern Europe,19,6.910900116,,0.914430678,,70.04793549,0.818537354,-0.230861515,,0.85844624
801,2020,Belgium,Western Europe,20,6.863500118,,0.911632538,,72.00164795,0.813582063,-0.078691199,,0.612297952
802,2020,United Arab Emirates,Middle East and North Africa,21,6.790800095,,0.849181116,,67.08278656,0.941345513,0.123450845,,0.594502211
803,2020,Malta,Western Europe,22,6.772799969,,0.93037951,,72.19999695,0.924911439,0.214965805,,0.658547282
804,2020,France,Western Europe,23,6.663799763,,0.937103748,,73.80193329,0.825467646,-0.130641967,,0.583521128
805,2020,Mexico,Latin America and Caribbean,24,6.465000153,,0.838665426,,68.29902649,0.858709276,-0.175266623,,0.806821585
806,2020,Taiwan Province of China,East Asia,25,6.45539999,,0.894309103,,69.59999847,0.77153033,-0.073198698,,0.73188293
807,2020,Uruguay,Latin America and Caribbean,26,6.440100193,,0.92281127,,69.00254822,0.892395437,-0.101103112,,0.635994136
808,2020,Saudi Arabia,Middle East and North Africa,27,6.406499863,,0.874067068,,66.30514526,0.854191244,-0.168695062,,0.682619512
809,2020,Spain,Western Europe,28,6.400899887,,0.921125412,,74.40270996,0.751989543,-0.050961714,,0.765859902
810,2020,Guatemala,Latin America and Caribbean,29,6.398900032,,0.816621482,,64.8089447,0.908147573,-0.042938665,,0.783237457
811,2020,Italy,Western Europe,30,6.38740015,,0.889878571,,73.60168457,0.66465199,-0.043460999,,0.873404682
812,2020,Singapore,Southeast Asia,31,6.377099991,,0.910268962,,76.80458069,0.926645339,0.029879224,,0.109784193
813,2020,Brazil,Latin America and Caribbean,32,6.375599861,,0.896723807,,66.48016357,0.799804807,-0.101812392,,0.770601273
814,2020,Slovenia,Central and Eastern Europe,33,6.363399982,,0.939575672,,71.1029892,0.936142623,-0.080603383,,0.817071021
815,2020,El Salvador,Latin America and Caribbean,34,6.34829998,,0.806092262,,66.10826111,0.833805263,-0.121072978,,0.754319906
816,2020,Kosovo,Central and Eastern Europe,35,6.325200081,,0.820726514,,63.88555527,0.861535907,0.190933764,,0.922328293
817,2020,Panama,Latin America and Caribbean,36,6.304800034,,0.902094483,,69.60301208,0.880366504,-0.153927714,,0.851588905
818,2020,Slovakia,Central and Eastern Europe,37,6.280600071,,0.922493756,,68.90634155,0.749952674,-0.124409303,,0.918096125
819,2020,Uzbekistan,Commonwealth of Independent States,38,6.257599831,,0.926595807,,65.10757446,0.974998116,0.248427153,,0.501497388
820,2020,Chile,Latin America and Caribbean,39,6.228499889,,0.879713595,,69.90061951,0.744896293,-0.065668367,,0.838239431
821,2020,Bahrain,Middle East and North Africa,40,6.227300167,,0.876342118,,68.5,0.905855775,0.13372919,,0.7393471
822,2020,Lithuania,Central and Eastern Europe,41,6.215499878,,0.926107109,,67.29407501,0.747381449,-0.219725296,,0.809583843
823,2020,Trinidad and Tobago,Latin America and Caribbean,42,6.191899776,,0.91529417,,63.5,0.857907116,0.000526841,,0.912230611
824,2020,Poland,Central and Eastern Europe,43,6.186299801,,0.874257445,,69.31113434,0.862055779,-0.205084071,,0.686927021
825,2020,Colombia,Latin America and Caribbean,44,6.163400173,,0.884440243,,67.69958496,0.836179912,-0.161235645,,0.86457181
826,2020,Cyprus,Western Europe,45,6.15899992,,0.805996239,,73.70222473,0.779858291,0.043731496,,0.856271744
827,2020,Nicaragua,Latin America and Caribbean,46,6.13710022,,0.857497036,,67.50717926,0.863902867,0.020959141,,0.665950119
828,2020,Romania,Central and Eastern Europe,47,6.123700142,,0.825161517,,67.20723724,0.842823207,-0.19781521,,0.934300244
829,2020,Kuwait,Middle East and North Africa,48,6.102099895,,0.846475244,,66.76764679,0.872366488,-0.100184701,,0.760849059
830,2020,Mauritius,Sub-Saharan Africa,49,6.101299763,,0.910357833,,66.40434265,0.889534533,-0.018318573,,0.805343091
831,2020,Kazakhstan,Commonwealth of Independent States,50,6.057899952,,0.934744895,,64.60996246,0.811601937,-0.068488635,,0.764490843
832,2020,Estonia,Central and Eastern Europe,51,6.021800041,,0.934729993,,68.60495758,0.87770915,-0.111697771,,0.623073816
833,2020,Philippines,Southeast Asia,52,6.006000042,,0.846730053,,61.92676163,0.915463448,-0.105463006,,0.733634114
834,2020,Hungary,Central and Eastern Europe,53,6.000400066,,0.921934128,,67.60997009,0.718964577,-0.194323018,,0.892916501
835,2020,Thailand,Southeast Asia,54,5.998799801,,0.889973223,,67.25059509,0.905063033,0.268685192,,0.886272311
836,2020,Argentina,Latin America and Caribbean,55,5.974699974,,0.900567949,,68.80380249,0.831132412,-0.194913864,,0.842009842
837,2020,Honduras,Latin America and Caribbean,56,5.953199863,,0.821870148,,67.19876862,0.870603263,0.086969115,,0.801131904
838,2020,Latvia,Central and Eastern Europe,57,5.949999809,,0.918288589,,66.8074646,0.671237648,-0.186888844,,0.795580089
839,2020,Ecuador,Latin America and Caribbean,58,5.925199986,,0.836418986,,68.50003815,0.859828949,-0.127014965,,0.801215112
840,2020,Portugal,Western Europe,59,5.910900116,,0.886590719,,72.40202332,0.888747811,-0.220714301,,0.892629504
841,2020,Jamaica,Latin America and Caribbean,60,5.889800072,,0.915701866,,67.09999847,0.858068526,-0.125106767,,0.888890028
842,2020,South Korea,East Asia,61,5.872399807,,0.799387157,,73.6027298,0.612965107,-0.043404032,,0.789067447
843,2020,Japan,East Asia,62,5.870800018,,0.883545935,,75.00096893,0.809961379,-0.246910349,,0.654558063
844,2020,Peru,Latin America and Caribbean,63,5.796800137,,0.831075251,,68.10023499,0.824766099,-0.16238822,,0.893714964
845,2020,Serbia,Central and Eastern Europe,64,5.77820015,,0.881475747,,68.21020508,0.726495862,-0.073676221,,0.843509018
846,2020,Bolivia,Latin America and Caribbean,65,5.747499943,,0.803108692,,63.6004715,0.875873327,-0.09168113,,0.822606206
847,2020,Pakistan,South Asia,66,5.69329977,,0.689062297,,58.25313568,0.734833717,0.04489987,,0.745705426
848,2020,Paraguay,Latin America and Caribbean,67,5.692100048,,0.898727894,,65.63993835,0.885923445,0.007997713,,0.834788501
849,2020,Dominican Republic,Latin America and Caribbean,68,5.689199924,,0.882085383,,65.80748749,0.866202772,-0.131263286,,0.755999923
850,2020,Bosnia and Herzegovina,Central and Eastern Europe,69,5.674099922,,0.829204142,,67.80813599,0.651352704,0.098274559,,0.933769107
851,2020,Moldova,Commonwealth of Independent States,70,5.607500076,,0.843313575,,65.01301575,0.721609175,-0.037741039,,0.913314283
852,2020,Tajikistan,Commonwealth of Independent States,71,5.555699825,,0.835297108,,64.10459137,0.831383407,-0.025088511,,0.592076063
853,2020,Montenegro,Central and Eastern Europe,72,5.54610014,,0.855314612,,68.50534821,0.649565637,-0.075600356,,0.783121586
854,2020,Russia,Commonwealth of Independent States,73,5.546000004,,0.903150737,,64.10045624,0.729892612,-0.151153743,,0.864802599
855,2020,Kyrgyzstan,Commonwealth of Independent States,74,5.541500092,,0.887228489,,64.10601044,0.909374893,0.154772058,,0.888396084
856,2020,Belarus,Commonwealth of Independent States,75,5.539899826,,0.90674746,,66.10433197,0.639163077,-0.164926544,,0.63571167
857,2020,North Cyprus,Western Europe,76,5.53550005,,0.820356607,,73.70222473,0.79529351,0.000227159,,0.62611568
858,2020,Greece,Western Europe,77,5.514999866,,0.814380348,,72.40525818,0.541345119,-0.300907373,,0.859931409
859,2020,Hong Kong S.A.R. of China,East Asia,78,5.510399818,,0.845969081,,76.77170563,0.779833794,0.134979904,,0.420607209
860,2020,Croatia,Central and Eastern Europe,79,5.504700184,,0.874623716,,70.21490479,0.714838803,-0.128538325,,0.916495264
861,2020,Libya,Middle East and North Africa,80,5.488800049,,0.825942934,,62.29999924,0.773157001,-0.085054487,,0.668779135
862,2020,Mongolia,East Asia,81,5.456200123,,0.937142491,,62.30448532,0.693351328,0.098093867,,0.863511205
863,2020,Malaysia,Southeast Asia,82,5.384300232,,0.816509426,,67.10215759,0.894626856,0.114726797,,0.839302301
864,2020,Vietnam,Southeast Asia,83,5.353499889,,0.849987149,,67.9527359,0.939592957,-0.094533332,,0.79642123
865,2020,Indonesia,Southeast Asia,84,5.285600185,,0.808379889,,62.15584946,0.870614409,0.519586504,,0.876296401
866,2020,Ivory Coast,Sub-Saharan Africa,85,5.233300209,,0.658048689,,49.50377274,0.727909327,-0.043991156,,0.790771961
867,2020,Benin,Sub-Saharan Africa,86,5.21600008,,0.468671143,,54.31246567,0.735182583,-0.003537213,,0.740532577
868,2020,Maldives,South Asia,87,5.197599888,,0.91316092,,70.59999847,0.853962779,0.038085498,,0.824211061
869,2020,Congo (Brazzaville),Sub-Saharan Africa,88,5.194399834,,0.640228093,,57.92448044,0.719058514,-0.123674095,,0.751779079
870,2020,Azerbaijan,Commonwealth of Independent States,89,5.164800167,,0.819308281,,65.50839996,0.786824107,-0.240255281,,0.55253756
871,2020,Macedonia,Central and Eastern Europe,90,5.159800053,,0.820392311,,67.50442505,0.738840938,-0.019877451,,0.897490501
872,2020,Ghana,Sub-Saharan Africa,91,5.147999763,,0.728601098,,57.20398712,0.794796526,0.094170853,,0.847964764
873,2020,Nepal,South Asia,92,5.137199879,,0.785512447,,63.77917862,0.797565043,0.154168829,,0.738099158
874,2020,Turkey,Middle East and North Africa,93,5.131800175,,0.826313555,,66.90281677,0.608830452,-0.171046436,,0.748197377
875,2020,China,East Asia,94,5.123899937,,0.798760593,,69.2891922,0.898517907,-0.18142575,,0.7539711
876,2020,Turkmenistan,Commonwealth of Independent States,95,5.119100094,,0.958966196,,62.21170807,0.826457024,0.187671542,,0.883691847
877,2020,Bulgaria,Central and Eastern Europe,96,5.101500034,,0.937840343,,66.80397797,0.745178163,-0.143908441,,0.935585141
878,2020,Morocco,Middle East and North Africa,97,5.094799995,,0.592628479,,65.89624023,0.772072434,-0.240377247,,0.815724611
879,2020,Cameroon,Sub-Saharan Africa,98,5.084899902,,0.700386405,,52.7049408,0.763051808,-0.00149645,,0.851336598
880,2020,Venezuela,Latin America and Caribbean,99,5.053199768,,0.890408158,,66.50534058,0.62327832,-0.169090509,,0.837038398
881,2020,Algeria,Middle East and North Africa,100,5.005099773,,0.803385139,,65.90517426,0.466610909,-0.121105164,,0.735485137
882,2020,Senegal,Sub-Saharan Africa,101,4.980800152,,0.723616004,,59.59915161,0.690596163,-0.052335154,,0.808785141
883,2020,Guinea,Sub-Saharan Africa,102,4.949299812,,0.637573481,,54.46780014,0.706846774,0.076328471,,0.761794448
884,2020,Niger,Sub-Saharan Africa,103,4.909599781,,0.617435038,,53.50009537,0.759772122,0.013860817,,0.722530186
885,2020,Laos,Southeast Asia,104,4.888599873,,0.737502217,,58.70992279,0.907213569,0.11137148,,0.634679317
886,2020,Albania,Central and Eastern Europe,105,4.882699966,,0.671070457,,68.70813751,0.781994224,-0.042309489,,0.896303713
887,2020,Cambodia,Southeast Asia,106,4.848400116,,0.773080647,,61.52996826,0.959704638,0.051911179,,0.822769046
888,2020,Bangladesh,South Asia,107,4.832799911,,0.687292993,,64.50306702,0.90062499,-0.033664726,,0.661843538
889,2020,Gabon,Sub-Saharan Africa,108,4.829299927,,0.787886858,,59.71533966,0.704829216,-0.222261623,,0.849150956
890,2020,South Africa,Sub-Saharan Africa,109,4.814099789,,0.852532268,,56.50601196,0.759330094,-0.109777324,,0.843423843
891,2020,Iraq,Middle East and North Africa,110,4.784800053,,0.747694969,,59.90354919,0.633182645,-0.06956476,,0.82226181
892,2020,Lebanon,Middle East and North Africa,111,4.771500111,,0.824338138,,67.10658264,0.551357508,-0.06121527,,0.90225625
893,2020,Burkina Faso,Sub-Saharan Africa,112,4.768700123,,0.712943614,,53.88945389,0.665563583,-0.019080516,,0.739795029
894,2020,Gambia,Sub-Saharan Africa,113,4.750599861,,0.6931687,,55.0120163,0.733163178,0.343198717,,0.690717816
895,2020,Mali,Sub-Saharan Africa,114,4.729300022,,0.731468976,,51.72698212,0.71156615,-0.044366926,,0.839328408
896,2020,Nigeria,Sub-Saharan Africa,115,4.724100113,,0.73721689,,49.86190796,0.759578407,0.033745807,,0.861874342
897,2020,Armenia,Commonwealth of Independent States,116,4.676799774,,0.757479429,,66.75065613,0.712017834,-0.13877961,,0.773544788
898,2020,Georgia,Commonwealth of Independent States,117,4.672599792,,0.629033029,,64.49520874,0.801641524,-0.22892037,,0.665944695
899,2020,Iran,Middle East and North Africa,118,4.672399998,,0.694689691,,66.00614929,0.647873282,0.117891103,,0.714635968
900,2020,Jordan,Middle East and North Africa,119,4.633399963,,0.80216372,,66.79975128,0.75104779,-0.162565202,,0.700344324
901,2020,Mozambique,Sub-Saharan Africa,120,4.623600006,,0.723874032,,54.20582199,0.864451885,0.032375868,,0.683019102
902,2020,Kenya,Sub-Saharan Africa,121,4.583000183,,0.702652037,,60.09693146,0.829747558,0.294681519,,0.831499159
903,2020,Namibia,Sub-Saharan Africa,122,4.571100235,,0.846880972,,56.50148773,0.767520964,-0.18530646,,0.851449788
904,2020,Ukraine,Commonwealth of Independent States,123,4.56069994,,0.878879368,,64.60678101,0.663081884,-0.030933706,,0.920636714
905,2020,Liberia,Sub-Saharan Africa,124,4.557899952,,0.70928055,,56.09631348,0.735268712,0.04227322,,0.856375933
906,2020,Palestinian Territories,Middle East and North Africa,125,4.552800179,,0.825295925,,62.25,0.645791829,-0.162079096,,0.824199975
907,2020,Uganda,Sub-Saharan Africa,126,4.43200016,,0.764994621,,55.70820236,0.731713951,0.099487431,,0.836737812
908,2020,Chad,Sub-Saharan Africa,127,4.422699928,,0.632388055,,48.22053909,0.587305248,0.017834719,,0.802760839
909,2020,Tunisia,Middle East and North Africa,128,4.392199993,,0.688718557,,66.89785767,0.593361557,-0.216413811,,0.867590249
910,2020,Mauritania,Sub-Saharan Africa,129,4.374599934,,0.790819228,,57.01017761,0.551522553,-0.106008142,,0.746223509
911,2020,Sri Lanka,South Asia,130,4.327000141,,0.825374067,,67.20006561,0.837633669,0.081129618,,0.859001756
912,2020,Congo (Kinshasa),Sub-Saharan Africa,131,4.31099987,,0.672159016,,52.90000153,0.700793564,0.083637655,,0.809403598
913,2020,Swaziland,Sub-Saharan Africa,132,4.308100224,,0.770290196,,51.18823624,0.646822274,-0.19920142,,0.708263338
914,2020,Myanmar,Southeast Asia,133,4.308000088,,0.78440702,,58.96171188,0.895075202,0.560663998,,0.645124316
915,2020,Comoros,Sub-Saharan Africa,134,4.288599968,,0.625662446,,57.34901047,0.547612607,0.090008408,,0.780622602
916,2020,Togo,Sub-Saharan Africa,135,4.187200069,,0.551312625,,54.71989822,0.649828613,0.002667875,,0.757733464
917,2020,Ethiopia,Sub-Saharan Africa,136,4.186200142,,0.743307352,,58.63959122,0.740795195,0.043377332,,0.753690004
918,2020,Madagascar,Sub-Saharan Africa,137,4.165599823,,0.668195903,,59.10542679,0.557574093,-0.011823639,,0.817485631
919,2020,Egypt,Middle East and North Africa,138,4.151400089,,0.735447824,,61.78015137,0.708354175,-0.196878314,,0.787726879
920,2020,Sierra Leone,Sub-Saharan Africa,139,3.926399946,,0.636142015,,50.86514282,0.715315044,0.088660747,,0.861330688
921,2020,Burundi,Sub-Saharan Africa,140,3.775300026,,0.490325719,,53.40000153,0.626350224,-0.017551597,,0.606934547
922,2020,Zambia,Sub-Saharan Africa,141,3.759399891,,0.698824465,,55.29937744,0.806500256,0.078037128,,0.801289678
923,2020,Haiti,Latin America and Caribbean,142,3.720799923,,0.593247831,,55.59862518,0.537825167,0.40053457,,0.684767246
924,2020,Lesotho,Sub-Saharan Africa,143,3.652800083,,0.780495703,,48.00362396,0.738125861,-0.145732045,,0.857392073
925,2020,India,South Asia,144,3.573299885,,0.592200935,,60.21518707,0.881444871,0.057551607,,0.772042692
926,2020,Malawi,Sub-Saharan Africa,145,3.538000107,,0.544007301,,57.59288788,0.803223193,0.021433279,,0.731700778
927,2020,Yemen,Middle East and North Africa,146,3.527400017,,0.817980587,,56.72728348,0.599920273,-0.157735437,,0.800287724
928,2020,Botswana,Sub-Saharan Africa,147,3.478899956,,0.779121757,,58.92445374,0.821328104,-0.250394493,,0.777930915
929,2020,Tanzania,Sub-Saharan Africa,148,3.476200104,,0.688933194,,57.49607468,0.82153976,0.109668687,,0.619799435
930,2020,Central African Republic,Sub-Saharan Africa,149,3.475899935,,0.319459856,,45.20000076,0.640880644,0.082410358,,0.891806662
931,2020,Rwanda,Sub-Saharan Africa,150,3.312299967,,0.54083544,,61.09884644,0.900589406,0.055483952,,0.183541179
932,2020,Zimbabwe,Sub-Saharan Africa,151,3.299200058,,0.763092756,,55.61725998,0.711457908,-0.072063953,,0.81023699
933,2020,South Sudan,Sub-Saharan Africa,152,2.816600084,,0.553707123,,51.0,0.451313615,0.016518548,,0.763417304
934,2020,Afghanistan,South Asia,153,2.566900015,,0.470366955,,52.59000015,0.396573007,-0.0964294,,0.933686554
935,2021,Finland,Western Europe,1,7.842,,0.954,,72.0,0.949,-0.098,,0.186
936,2021,Denmark,Western Europe,2,7.62,,0.954,,72.7,0.946,0.03,,0.179
937,2021,Switzerland,Western Europe,3,7.571,,0.942,,74.4,0.919,0.025,,0.292
938,2021,Iceland,Western Europe,4,7.554,,0.983,,73.0,0.955,0.16,,0.673
939,2021,Netherlands,Western Europe,5,7.464,,0.942,,72.4,0.913,0.175,,0.338
940,2021,Norway,Western Europe,6,7.392,,0.954,,73.3,0.96,0.093,,0.27
941,2021,Sweden,Western Europe,7,7.363,,0.934,,72.7,0.945,0.086,,0.237
942,2021,Luxembourg,Western Europe,8,7.324,,0.908,,72.6,0.907,-0.034,,0.386
943,2021,New Zealand,North America and ANZ,9,7.277,,0.948,,73.4,0.929,0.134,,0.242
944,2021,Austria,Western Europe,10,7.268,,0.934,,73.3,0.908,0.042,,0.481
945,2021,Australia,North America and ANZ,11,7.183,,0.94,,73.9,0.914,0.159,,0.442
946,2021,Israel,Middle East and North Africa,12,7.157,,0.939,,73.503,0.8,0.031,,0.753
947,2021,Germany,Western Europe,13,7.155,,0.903,,72.5,0.875,0.011,,0.46
948,2021,Canada,North America and ANZ,14,7.103,,0.926,,73.8,0.915,0.089,,0.415
949,2021,Ireland,Western Europe,15,7.085,,0.947,,72.4,0.879,0.077,,0.363
950,2021,Costa Rica,Latin America and Caribbean,16,7.069,,0.891,,71.4,0.934,-0.126,,0.809
951,2021,United Kingdom,Western Europe,17,7.064,,0.934,,72.5,0.859,0.233,,0.459
952,2021,Czech Republic,Central and Eastern Europe,18,6.965,,0.947,,70.807,0.858,-0.208,,0.868
953,2021,United States,North America and ANZ,19,6.951,,0.92,,68.2,0.837,0.098,,0.698
954,2021,Belgium,Western Europe,20,6.834,,0.906,,72.199,0.783,-0.153,,0.646
955,2021,France,Western Europe,21,6.69,,0.942,,74.0,0.822,-0.147,,0.571
956,2021,Bahrain,Middle East and North Africa,22,6.647,,0.862,,69.495,0.925,0.089,,0.722
957,2021,Malta,Western Europe,23,6.602,,0.931,,72.2,0.927,0.133,,0.653
958,2021,Taiwan Province of China,East Asia,24,6.584,,0.898,,69.6,0.784,-0.07,,0.721
959,2021,United Arab Emirates,Middle East and North Africa,25,6.561,,0.844,,67.333,0.932,0.074,,0.589
960,2021,Saudi Arabia,Middle East and North Africa,26,6.494,,0.891,,66.603,0.877,-0.149,,0.684
961,2021,Spain,Western Europe,27,6.491,,0.932,,74.7,0.761,-0.081,,0.745
962,2021,Italy,Western Europe,28,6.483,,0.88,,73.8,0.693,-0.084,,0.866
963,2021,Slovenia,Central and Eastern Europe,29,6.461,,0.948,,71.4,0.949,-0.101,,0.806
964,2021,Guatemala,Latin America and Caribbean,30,6.435,,0.813,,64.958,0.906,-0.038,,0.775
965,2021,Uruguay,Latin America and Caribbean,31,6.431,,0.925,,69.1,0.896,-0.092,,0.59
966,2021,Singapore,Southeast Asia,32,6.377,,0.915,,76.953,0.927,-0.018,,0.082
967,2021,Kosovo,Central and Eastern Europe,33,6.372,,0.821,,63.813,0.869,0.257,,0.917
968,2021,Slovakia,Central and Eastern Europe,34,6.331,,0.936,,69.201,0.766,-0.124,,0.911
969,2021,Brazil,Latin America and Caribbean,35,6.33,,0.882,,66.601,0.804,-0.071,,0.756
970,2021,Mexico,Latin America and Caribbean,36,6.317,,0.831,,68.597,0.862,-0.147,,0.799
971,2021,Jamaica,Latin America and Caribbean,37,6.309,,0.877,,67.5,0.89,-0.137,,0.884
972,2021,Lithuania,Central and Eastern Europe,38,6.255,,0.935,,67.906,0.773,-0.203,,0.826
973,2021,Cyprus,Western Europe,39,6.223,,0.802,,73.898,0.763,-0.015,,0.844
974,2021,Estonia,Central and Eastern Europe,40,6.189,,0.941,,68.8,0.909,-0.106,,0.527
975,2021,Panama,Latin America and Caribbean,41,6.18,,0.896,,69.652,0.872,-0.166,,0.856
976,2021,Uzbekistan,Commonwealth of Independent States,42,6.179,,0.918,,65.255,0.97,0.311,,0.515
977,2021,Chile,Latin America and Caribbean,43,6.172,,0.882,,70.0,0.742,-0.044,,0.83
978,2021,Poland,Central and Eastern Europe,44,6.166,,0.898,,69.702,0.841,-0.165,,0.735
979,2021,Kazakhstan,Commonwealth of Independent States,45,6.152,,0.952,,65.2,0.853,-0.069,,0.733
980,2021,Romania,Central and Eastern Europe,46,6.14,,0.832,,67.355,0.845,-0.219,,0.938
981,2021,Kuwait,Middle East and North Africa,47,6.106,,0.843,,66.9,0.867,-0.104,,0.736
982,2021,Serbia,Central and Eastern Europe,48,6.078,,0.873,,68.6,0.778,0.002,,0.835
983,2021,El Salvador,Latin America and Caribbean,49,6.061,,0.762,,66.402,0.888,-0.11,,0.688
984,2021,Mauritius,Sub-Saharan Africa,50,6.049,,0.905,,66.701,0.867,-0.054,,0.789
985,2021,Latvia,Central and Eastern Europe,51,6.032,,0.927,,67.1,0.715,-0.162,,0.8
986,2021,Colombia,Latin America and Caribbean,52,6.012,,0.847,,68.001,0.837,-0.135,,0.841
987,2021,Hungary,Central and Eastern Europe,53,5.992,,0.943,,68.0,0.755,-0.186,,0.876
988,2021,Thailand,Southeast Asia,54,5.985,,0.888,,67.401,0.884,0.287,,0.895
989,2021,Nicaragua,Latin America and Caribbean,55,5.972,,0.864,,67.657,0.836,0.02,,0.664
990,2021,Japan,East Asia,56,5.94,,0.884,,75.1,0.796,-0.258,,0.638
991,2021,Argentina,Latin America and Caribbean,57,5.929,,0.898,,69.0,0.828,-0.182,,0.834
992,2021,Portugal,Western Europe,58,5.929,,0.879,,72.6,0.892,-0.244,,0.887
993,2021,Honduras,Latin America and Caribbean,59,5.919,,0.812,,67.3,0.857,0.081,,0.809
994,2021,Croatia,Central and Eastern Europe,60,5.882,,0.924,,70.799,0.754,-0.118,,0.939
995,2021,Philippines,Southeast Asia,61,5.88,,0.83,,62.0,0.917,-0.097,,0.742
996,2021,South Korea,East Asia,62,5.845,,0.799,,73.9,0.672,-0.083,,0.727
997,2021,Peru,Latin America and Caribbean,63,5.84,,0.832,,68.25,0.822,-0.154,,0.891
998,2021,Bosnia and Herzegovina,Central and Eastern Europe,64,5.813,,0.87,,68.098,0.706,0.113,,0.931
999,2021,Moldova,Commonwealth of Independent States,65,5.766,,0.857,,65.699,0.822,-0.079,,0.918
1000,2021,Ecuador,Latin America and Caribbean,66,5.764,,0.821,,68.8,0.842,-0.124,,0.843
1001,2021,Kyrgyzstan,Commonwealth of Independent States,67,5.744,,0.893,,64.401,0.935,0.119,,0.908
1002,2021,Greece,Western Europe,68,5.723,,0.823,,72.6,0.582,-0.288,,0.823
1003,2021,Bolivia,Latin America and Caribbean,69,5.716,,0.81,,63.901,0.875,-0.077,,0.839
1004,2021,Mongolia,East Asia,70,5.677,,0.935,,62.5,0.708,0.116,,0.856
1005,2021,Paraguay,Latin America and Caribbean,71,5.653,,0.893,,65.9,0.876,0.028,,0.882
1006,2021,Montenegro,Central and Eastern Europe,72,5.581,,0.858,,68.699,0.708,-0.034,,0.812
1007,2021,Dominican Republic,Latin America and Caribbean,73,5.545,,0.853,,66.102,0.86,-0.133,,0.714
1008,2021,North Cyprus,Western Europe,74,5.536,,0.82,,73.898,0.795,0.012,,0.626
1009,2021,Belarus,Commonwealth of Independent States,75,5.534,,0.91,,66.253,0.65,-0.18,,0.627
1010,2021,Russia,Commonwealth of Independent States,76,5.477,,0.903,,64.703,0.718,-0.111,,0.845
1011,2021,Hong Kong S.A.R. of China,East Asia,77,5.477,,0.836,,76.82,0.717,0.067,,0.403
1012,2021,Tajikistan,Commonwealth of Independent States,78,5.466,,0.86,,64.281,0.832,-0.056,,0.553
1013,2021,Vietnam,Southeast Asia,79,5.411,,0.85,,68.034,0.94,-0.098,,0.796
1014,2021,Libya,Middle East and North Africa,80,5.41,,0.827,,62.3,0.771,-0.087,,0.667
1015,2021,Malaysia,Southeast Asia,81,5.384,,0.817,,67.102,0.895,0.125,,0.839
1016,2021,Indonesia,Southeast Asia,82,5.345,,0.811,,62.236,0.873,0.542,,0.867
1017,2021,Congo (Brazzaville),Sub-Saharan Africa,83,5.342,,0.636,,58.221,0.695,-0.068,,0.745
1018,2021,China,East Asia,84,5.339,,0.811,,69.593,0.904,-0.146,,0.755
1019,2021,Ivory Coast,Sub-Saharan Africa,85,5.306,,0.644,,50.114,0.741,-0.016,,0.794
1020,2021,Armenia,Commonwealth of Independent States,86,5.283,,0.799,,67.055,0.825,-0.168,,0.629
1021,2021,Nepal,South Asia,87,5.269,,0.774,,64.233,0.782,0.152,,0.727
1022,2021,Bulgaria,Central and Eastern Europe,88,5.266,,0.931,,67.0,0.788,-0.096,,0.932
1023,2021,Maldives,South Asia,89,5.198,,0.913,,70.6,0.854,0.024,,0.825
1024,2021,Azerbaijan,Commonwealth of Independent States,90,5.171,,0.836,,65.656,0.814,-0.223,,0.506
1025,2021,Cameroon,Sub-Saharan Africa,91,5.142,,0.71,,53.515,0.731,0.026,,0.848
1026,2021,Senegal,Sub-Saharan Africa,92,5.132,,0.71,,59.802,0.695,-0.046,,0.801
1027,2021,Albania,Central and Eastern Europe,93,5.117,,0.697,,68.999,0.785,-0.03,,0.901
1028,2021,North Macedonia,Central and Eastern Europe,94,5.101,,0.805,,65.474,0.751,0.038,,0.905
1029,2021,Ghana,Sub-Saharan Africa,95,5.088,,0.727,,57.586,0.807,0.123,,0.848
1030,2021,Niger,Sub-Saharan Africa,96,5.074,,0.641,,53.78,0.806,0.018,,0.693
1031,2021,Turkmenistan,Commonwealth of Independent States,97,5.066,,0.983,,62.409,0.877,0.273,,0.888
1032,2021,Gambia,Sub-Saharan Africa,98,5.051,,0.69,,55.16,0.697,0.424,,0.746
1033,2021,Benin,Sub-Saharan Africa,99,5.045,,0.489,,54.713,0.757,-0.034,,0.661
1034,2021,Laos,Southeast Asia,100,5.03,,0.728,,58.968,0.91,0.123,,0.658
1035,2021,Bangladesh,South Asia,101,5.025,,0.693,,64.8,0.877,-0.041,,0.682
1036,2021,Guinea,Sub-Saharan Africa,102,4.984,,0.639,,55.008,0.697,0.095,,0.766
